"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C45783","25V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C45783","Samsung Electro-Mechanics","CL21A226MAQNNNE","C0805","22uF","25V","X5R","±20%","1571753","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A226MAQNNNE_C45783.pdf"
"C77082","50V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C77082","Murata Electronics","GRM21BR71H104KA01L","C0805","100nF","50V","X7R","±10%","1532450","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM21BR71H104KA01L_C77082.pdf"
"C98190","16V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C98190","Samsung Electro-Mechanics","CL21A226MOQNNNE","C0805","22uF","16V","X5R","±20%","1326860","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A226MOQNNNE_C98190.pdf"
"C89258","100V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C89258","FH (Guangdong Fenghua Advanced Tech)","0805B104K101NT","C0805","100nF","100V","X7R","±10%","1232600","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B104K101NT_C89258.pdf"
"C17024","10V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C17024","Samsung Electro-Mechanics","CL21A106KPFNNNE","C0805","10uF","10V","X5R","±10%","1205339","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A106KPFNNNE_C17024.pdf"
"C16780","6.3V 47uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C0805","LCSC","C16780","Samsung Electro-Mechanics","CL21A476MQYNNNE","C0805","47uF","6.3V","X5R","±20%","1031657","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A476MQYNNNE_C16780.pdf"
"C440198","50V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C440198","Murata Electronics","GRM21BR61H106KE43L","C0805","10uF","50V","X5R","±10%","1031447","https://datasheet.lcsc.com/lcsc/2310251059_Murata-Electronics-GRM21BR61H106KE43L_C440198.pdf"
"C29277","10V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C29277","Samsung Electro-Mechanics","CL21A226MPQNNNE","C0805","22uF","10V","X5R","±20%","928619","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A226MPQNNNE_C29277.pdf"
"C720961","50V 100nF X7R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C720961","HUI JU","NL0805B104M500CPBN","C0805","100nF","50V","X7R","±20%","906000","https://datasheet.lcsc.com/lcsc/2304140030_HUI-JU-NL0805B104M500CPBN_C720961.pdf"
"C52278","50V 10nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0805","LCSC","C52278","FH (Guangdong Fenghua Advanced Tech)","0805B103K500NT","C0805","10nF","50V","X7R","±10%","834100","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B103K500NT_C52278.pdf"
"C46553","50V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C46553","FH (Guangdong Fenghua Advanced Tech)","0805B102K500NT","C0805","1nF","50V","X7R","±10%","750900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B102K500NT_C46553.pdf"
"C85866","100V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C85866","Murata Electronics","GCM21BR72A104KA37L","C0805","100nF","100V","X7R","±10%","671400","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GCM21BR72A104KA37L_C85866.pdf"
"C5674","6.3V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C5674","Samsung Electro-Mechanics","CL21A226MQQNNNE","C0805","22uF","6.3V","X5R","±20%","665800","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A226MQQNNNE_C5674.pdf"
"C5189822","10V 10uF X7R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C5189822","Samwha Capacitor","CS2012X7R106M100NRE","C0805","10uF","10V","X7R","±20%","653400","https://datasheet.lcsc.com/lcsc/2210121101_Samwha-Capacitor-CS2012X7R106M100NRE_C5189822.pdf"
"C86816","25V 22uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C0805","LCSC","C86816","Murata Electronics","GRM21BR61E226ME44L","C0805","22uF","25V","X5R","±20%","652849","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM21BR61E226ME44L_C86816.pdf"
"C94121","50V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C94121","YAGEO","CC0805KRX7R9BB102","C0805","1nF","50V","X7R","±10%","624285","https://datasheet.lcsc.com/lcsc/1810311439_YAGEO-CC0805KRX7R9BB102_C94121.pdf"
"C24658","50V 22pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22pF","symbol:C0402","footprint:C0805","LCSC","C24658","FH (Guangdong Fenghua Advanced Tech)","0805CG220J500NT","C0805","22pF","50V","C0G","±5%","567794","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805CG220J500NT_C24658.pdf"
"C360619","50V 100nF X7R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C360619","CCTC","TCC0805X7R104M500DT","C0805","100nF","50V","X7R","±20%","530100","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0805X7R104M500DT_C360619.pdf"
"C77075","16V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C77075","Murata Electronics","GRM21BR61C106KE15L","C0805","10uF","16V","X5R","±10%","514800","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM21BR61C106KE15L_C77075.pdf"
"C40894","25V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C40894","FH (Guangdong Fenghua Advanced Tech)","0805X106K250NT","C0805","10uF","25V","X5R","±10%","491400","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805X106K250NT_C40894.pdf"
"C560882","35V 4.7uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0805","LCSC","C560882","Samwha Capacitor","CS2012X7R475K350NRE","C0805","4.7uF","35V","X7R","±10%","443470","https://datasheet.lcsc.com/lcsc/2005300141_Samwha-Capacitor-CS2012X7R475K350NRE_C560882.pdf"
"C91185","50V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C91185","YAGEO","CC0805KKX7R9BB105","C0805","1uF","50V","X7R","±10%","394100","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805KKX7R9BB105_C91185.pdf"
"C62774","50V 1nF NP0 ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C62774","YAGEO","CC0805JRNPO9BN102","C0805","1nF","50V","NP0","±5%","389750","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805JRNPO9BN102_C62774.pdf"
"C82028","50V 100pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0805","LCSC","C82028","FH (Guangdong Fenghua Advanced Tech)","0805CG101J500NT","C0805","100pF","50V","C0G","±5%","385700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805CG101J500NT_C82028.pdf"
"C107154","50V 47nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47nF","symbol:C0402","footprint:C0805","LCSC","C107154","YAGEO","CC0805KRX7R9BB473","C0805","47nF","50V","X7R","±10%","379699","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805KRX7R9BB473_C107154.pdf"
"C157608","50V 10pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10pF","symbol:C0402","footprint:C0805","LCSC","C157608","FH (Guangdong Fenghua Advanced Tech)","0805CG100J500NT","C0805","10pF","50V","C0G","±5%","371847","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805CG100J500NT_C157608.pdf"
"C83170","50V 10nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0805","LCSC","C83170","YAGEO","CC0805KRX7R9BB103","C0805","10nF","50V","X7R","±10%","367200","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805KRX7R9BB103_C83170.pdf"
"C344180","100V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C344180","CCTC","TCC0805X7R104K101DT","C0805","100nF","100V","X7R","±10%","357900","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0805X7R104K101DT_C344180.pdf"
"C495959","100V 100nF ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C495959","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C0805X104K101TB","C0805","100nF","100V","-","±10%","332950","https://datasheet.lcsc.com/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C0805X104K101TB_C495959.pdf"
"C111768","50V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C111768","FH (Guangdong Fenghua Advanced Tech)","0805B105K500AT","C0805","1uF","50V","X7R","±10%","332500","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B105K500AT_C111768.pdf"
"C1710","50V 10nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0805","LCSC","C1710","Samsung Electro-Mechanics","CL21B103KBANNNC","C0805","10nF","50V","X7R","±10%","320900","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B103KBANNNC_C1710.pdf"
"C377773","50V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0805","LCSC","C377773","Samsung Electro-Mechanics","CL21A225KBQNNNE","C0805","2.2uF","50V","X5R","±10%","319550","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A225KBQNNNE_C377773.pdf"
"C98192","50V 4.7uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C0805","LCSC","C98192","Samsung Electro-Mechanics","CL21A475KBQNNNE","C0805","4.7uF","50V","X5R","±10%","303259","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21A475KBQNNNE_C98192.pdf"
"C116352","25V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C116352","Samsung Electro-Mechanics","CL21B105KAFNNNE","C0805","1uF","25V","X7R","±10%","303000","https://datasheet.lcsc.com/lcsc/1809221114_Samsung-Electro-Mechanics-CL21B105KAFNNNE_C116352.pdf"
"C282728","50V 10nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0805","LCSC","C282728","CCTC","TCC0805X7R103K500DT","C0805","10nF","50V","X7R","±10%","287200","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0805X7R103K500DT_C282728.pdf"
"C713510","50V 1nF X7R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C713510","CCTC","TCC0805X7R102M500DT","C0805","1nF","50V","X7R","±20%","287200","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0805X7R102M500DT_C713510.pdf"
"C1792","50V 12pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","12pF","symbol:C0402","footprint:C0805","LCSC","C1792","FH (Guangdong Fenghua Advanced Tech)","0805CG120J500NT","C0805","12pF","50V","C0G","±5%","282400","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805CG120J500NT_C1792.pdf"
"C46653","50V 1nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0805","LCSC","C46653","Samsung Electro-Mechanics","CL21B102KBCNNNC","C0805","1nF","50V","X7R","±10%","270600","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B102KBCNNNC_C46653.pdf"
"C29926","50V 100nF X7R ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C29926","FH (Guangdong Fenghua Advanced Tech)","0805B104J500NT","C0805","100nF","50V","X7R","±5%","268600","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B104J500NT_C29926.pdf"
"C83055","50V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C83055","Walsin Tech Corp","0805B104K500CT","C0805","100nF","50V","X7R","±10%","258160","https://datasheet.lcsc.com/lcsc/1811101934_Walsin-Tech-Corp-0805B104K500CT_C83055.pdf"
"C95841","16V 10uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C95841","Samsung Electro-Mechanics","CL21B106KOQNNNE","C0805","10uF","16V","X7R","±10%","253395","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B106KOQNNNE_C95841.pdf"
"C94472","50V 20pF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","20pF","symbol:C0402","footprint:C0805","LCSC","C94472","FH (Guangdong Fenghua Advanced Tech)","0805CG200J500NT","C0805","20pF","50V","C0G","±5%","252800","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805CG200J500NT_C94472.pdf"
"C1740","50V 330nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","330nF","symbol:C0402","footprint:C0805","LCSC","C1740","FH (Guangdong Fenghua Advanced Tech)","0805B334K500NT","C0805","330nF","50V","X7R","±10%","250350","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B334K500NT_C1740.pdf"
"C2932476","50V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C2932476","Samsung Electro-Mechanics","CL21A106KBYQNNE","C0805","10uF","50V","X5R","±10%","248445","https://datasheet.lcsc.com/lcsc/2201121530_Samsung-Electro-Mechanics-CL21A106KBYQNNE_C2932476.pdf"
"C28233","100V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C28233","Samsung Electro-Mechanics","CL21B104KCFNNNE","C0805","100nF","100V","X7R","±10%","238289","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B104KCFNNNE_C28233.pdf"
"C24123","16V 1uF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C24123","Samsung Electro-Mechanics","CL21B105KOFNNNE","C0805","1uF","16V","X7R","±10%","236300","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21B105KOFNNNE_C24123.pdf"
"C88484","10V 10uF Y5V -20%~+80% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C88484","YAGEO","CC0805ZKY5V6BB106","C0805","10uF","10V","Y5V","-20%~+80%","231850","https://datasheet.lcsc.com/lcsc/1810311438_YAGEO-CC0805ZKY5V6BB106_C88484.pdf"
"C87994","25V 2.2uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0805","LCSC","C87994","Samsung Electro-Mechanics","CL21A225KAFNNNE","C0805","2.2uF","25V","X5R","±10%","219300","https://datasheet.lcsc.com/lcsc/1811151223_Samsung-Electro-Mechanics-CL21A225KAFNNNE_C87994.pdf"
"C163697","50V 220nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220nF","symbol:C0402","footprint:C0805","LCSC","C163697","FH (Guangdong Fenghua Advanced Tech)","0805B224K500NT","C0805","220nF","50V","X7R","±10%","217300","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0805B224K500NT_C163697.pdf"
"C1761","25V 1uF Y5V -20%~+80% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0805","LCSC","C1761","Samsung Electro-Mechanics","CL21F105ZAFNNNE","C0805","1uF","25V","Y5V","-20%~+80%","216150","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL21F105ZAFNNNE_C1761.pdf"
"C77456","100V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C77456","Walsin Tech Corp","0805B104K101CT","C0805","100nF","100V","X7R","±10%","211800","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-0805B104K101CT_C77456.pdf"
"C84416","25V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C84416","Murata Electronics","GRM21BR61E106KA73L","C0805","10uF","25V","X5R","±10%","210780","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM21BR61E106KA73L_C84416.pdf"
"C162422","35V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C162422","Murata Electronics","GRM21BR6YA106KE43L","C0805","10uF","35V","X5R","±10%","206119","https://datasheet.lcsc.com/lcsc/1810201234_Murata-Electronics-GRM21BR6YA106KE43L_C162422.pdf"
"C77072","6.3V 47uF X5R ±20% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C0805","LCSC","C77072","Murata Electronics","GRM21BR60J476ME15L","C0805","47uF","6.3V","X5R","±20%","201959","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM21BR60J476ME15L_C77072.pdf"
"C107143","50V 15nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15nF","symbol:C0402","footprint:C0805","LCSC","C107143","YAGEO","CC0805KRX7R9BB153","C0805","15nF","50V","X7R","±10%","193400","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805KRX7R9BB153_C107143.pdf"
"C77073","10V 10uF X5R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0805","LCSC","C77073","Murata Electronics","GRM21BR61A106KE19L","C0805","10uF","10V","X5R","±10%","190450","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM21BR61A106KE19L_C77073.pdf"
"C107116","50V 330pF NP0 ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","330pF","symbol:C0402","footprint:C0805","LCSC","C107116","YAGEO","CC0805JRNPO9BN331","C0805","330pF","50V","NP0","±5%","185350","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805JRNPO9BN331_C107116.pdf"
"C277502","50V 100nF X7R ±10% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0805","LCSC","C277502","YAGEO","AC0805KRX7R9BB104","C0805","100nF","50V","X7R","±10%","184400","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-AC0805KRX7R9BB104_C277502.pdf"
"C97905","50V 10nF C0G ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0805","LCSC","C97905","Murata Electronics","GRM2195C1H103JA01D","C0805","10nF","50V","C0G","±5%","180680","https://datasheet.lcsc.com/lcsc/1810201220_Murata-Electronics-GRM2195C1H103JA01D_C97905.pdf"
"C58456","50V 10nF X7R ±5% 0805  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0805","LCSC","C58456","YAGEO","CC0805JRX7R9BB103","C0805","10nF","50V","X7R","±5%","176000","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0805JRX7R9BB103_C58456.pdf"
