"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C77007","16V 1uF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0402","LCSC","C77007","Murata Electronics","GRM155R61C105KE01D","C0402","1uF","16V","X5R","±10%","995100","https://datasheet.lcsc.com/lcsc/1811081724_Murata-Electronics-GRM155R61C105KE01D_C77007.pdf"
"C77177","50V 100pF C0G ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0402","LCSC","C77177","Murata Electronics","GRM1555C1H101JA01D","C0402","100pF","50V","C0G","±5%","967386","https://datasheet.lcsc.com/lcsc/1811081617_Murata-Electronics-GRM1555C1H101JA01D_C77177.pdf"
"C77014","25V 100nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0402","LCSC","C77014","Murata Electronics","GRM155R71E104KE14D","C0402","100nF","25V","X7R","±10%","939495","https://datasheet.lcsc.com/lcsc/1811081616_Murata-Electronics-GRM155R71E104KE14D_C77014.pdf"
"C106862","50V 33nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33nF","symbol:C0402","footprint:C0402","LCSC","C106862","YAGEO","CC0402KRX7R9BB333","C0402","33nF","50V","X7R","±10%","890297","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402KRX7R9BB333_C106862.pdf"
"C1548","50V 15pF C0G ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","15pF","symbol:C0402","footprint:C0402","LCSC","C1548","FH (Guangdong Fenghua Advanced Tech)","0402CG150J500NT","C0402","15pF","50V","C0G","±5%","858997","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402CG150J500NT_C1548.pdf"
"C77018","50V 1nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0402","LCSC","C77018","Murata Electronics","GRM155R71H102KA01D","C0402","1nF","50V","X7R","±10%","857597","https://datasheet.lcsc.com/lcsc/1811081615_Murata-Electronics-GRM155R71H102KA01D_C77018.pdf"
"C107026","50V 22nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22nF","symbol:C0402","footprint:C0402","LCSC","C107026","YAGEO","CC0402KRX7R9BB223","C0402","22nF","50V","X7R","±10%","852189","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402KRX7R9BB223_C107026.pdf"
"C100072","25V 100nF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0402","LCSC","C100072","Samsung Electro-Mechanics","CL05A104KA5NNNC","C0402","100nF","25V","X5R","±10%","842798","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL05A104KA5NNNC_C100072.pdf"
"C359190","25V 100nF X5R ±20% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0402","LCSC","C359190","CCTC","TCC0402X5R104M250AT","C0402","100nF","25V","X5R","±20%","837404","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0402X5R104M250AT_C359190.pdf"
"C237172","25V 100nF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0402","LCSC","C237172","Walsin Tech Corp","0402X104K250CT","C0402","100nF","25V","X5R","±10%","825495","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-0402X104K250CT_C237172.pdf"
"C15195","50V 10nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0402","LCSC","C15195","Samsung Electro-Mechanics","CL05B103KB5NNNC","C0402","10nF","50V","X7R","±10%","811901","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL05B103KB5NNNC_C15195.pdf"
"C106204","16V 100nF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0402","LCSC","C106204","YAGEO","CC0402KRX5R7BB104","C0402","100nF","16V","X5R","±10%","789701","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402KRX5R7BB104_C106204.pdf"
"C1567","50V 47pF C0G ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47pF","symbol:C0402","footprint:C0402","LCSC","C1567","FH (Guangdong Fenghua Advanced Tech)","0402CG470J500NT","C0402","47pF","50V","C0G","±5%","779195","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402CG470J500NT_C1567.pdf"
"C106200","50V 100pF NP0 ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0402","LCSC","C106200","YAGEO","CC0402JRNPO9BN101","C0402","100pF","50V","NP0","±5%","766176","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402JRNPO9BN101_C106200.pdf"
"C696853","50V 100pF C0G ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100pF","symbol:C0402","footprint:C0402","LCSC","C696853","CCTC","TCC0402COG101K500AT","C0402","100pF","50V","C0G","±10%","731100","https://datasheet.lcsc.com/lcsc/2304140030_CCTC-TCC0402COG101K500AT_C696853.pdf"
"C77002","10V 2.2uF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C0402","LCSC","C77002","Murata Electronics","GRM155R61A225KE95D","C0402","2.2uF","10V","X5R","±10%","724800","https://datasheet.lcsc.com/lcsc/1811081616_Murata-Electronics-GRM155R61A225KE95D_C77002.pdf"
"C106254","10V 1uF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0402","LCSC","C106254","YAGEO","CC0402KRX5R6BB105","C0402","1uF","10V","X5R","±10%","714000","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402KRX5R6BB105_C106254.pdf"
"C76946","50V 10pF C0G ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10pF","symbol:C0402","footprint:C0402","LCSC","C76946","Murata Electronics","GRM1555C1H100JA01D","C0402","10pF","50V","C0G","±5%","713496","https://datasheet.lcsc.com/lcsc/1811081611_Murata-Electronics-GRM1555C1H100JA01D_C76946.pdf"
"C77000","10V 10uF X5R ±20% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C0402","LCSC","C77000","Murata Electronics","GRM155R61A106ME44D","C0402","10uF","10V","X5R","±20%","702150","https://datasheet.lcsc.com/lcsc/1811141510_Murata-Electronics-GRM155R61A106ME44D_C77000.pdf"
"C1545","50V 10pF C0G ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10pF","symbol:C0402","footprint:C0402","LCSC","C1545","FH (Guangdong Fenghua Advanced Tech)","0402CG100J500NT","C0402","10pF","50V","C0G","±5%","685300","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402CG100J500NT_C1545.pdf"
"C106201","50V 12pF NP0 ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","12pF","symbol:C0402","footprint:C0402","LCSC","C106201","YAGEO","CC0402JRNPO9BN120","C0402","12pF","50V","NP0","±5%","681693","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402JRNPO9BN120_C106201.pdf"
"C1562","50V 33pF C0G ±5% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","33pF","symbol:C0402","footprint:C0402","LCSC","C1562","FH (Guangdong Fenghua Advanced Tech)","0402CG330J500NT","C0402","33pF","50V","C0G","±5%","671000","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402CG330J500NT_C1562.pdf"
"C85857","16V 100nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0402","LCSC","C85857","Murata Electronics","GCM155R71C104KA55D","C0402","100nF","16V","X7R","±10%","667899","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GCM155R71C104KA55D_C85857.pdf"
"C1524","50V 10nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0402","LCSC","C1524","FH (Guangdong Fenghua Advanced Tech)","0402B103K500NT","C0402","10nF","50V","X7R","±10%","647900","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402B103K500NT_C1524.pdf"
"C437527","50V 470nF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C0402","LCSC","C437527","Murata Electronics","GRM155R61H474KE11D","C0402","470nF","50V","X5R","±10%","638258","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM155R61H474KE11D_C437527.pdf"
"C318573","6.3V 1uF X5R ±20% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0402","LCSC","C318573","Samsung Electro-Mechanics","CL05A105MQ5NNNC","C0402","1uF","6.3V","X5R","±20%","634500","https://datasheet.lcsc.com/lcsc/2309061404_Samsung-Electro-Mechanics-CL05A105MQ5NNNC_C318573.pdf"
"C142376","6.3V 1uF X5R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0402","LCSC","C142376","FH (Guangdong Fenghua Advanced Tech)","0402X105K6R3NT","C0402","1uF","6.3V","X5R","±10%","614400","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402X105K6R3NT_C142376.pdf"
"C408910","6.3V 1uF Y5V ±20% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C0402","LCSC","C408910","Walsin Tech Corp","0402F105M6R3CT","C0402","1uF","6.3V","Y5V","±20%","604600","https://datasheet.lcsc.com/lcsc/2304140030_Walsin-Tech-Corp-0402F105M6R3CT_C408910.pdf"
"C1523","50V 1nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C0402","LCSC","C1523","FH (Guangdong Fenghua Advanced Tech)","0402B102K500NT","C0402","1nF","50V","X7R","±10%","603700","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-0402B102K500NT_C1523.pdf"
"C106209","16V 100nF Y5V -20%~+80% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C0402","LCSC","C106209","YAGEO","CC0402ZRY5V7BB104","C0402","100nF","16V","Y5V","-20%~+80%","582200","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402ZRY5V7BB104_C106209.pdf"
"C327025","25V 10nF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C0402","LCSC","C327025","YAGEO","CC0402KRX7R8BB103","C0402","10nF","25V","X7R","±10%","554599","https://datasheet.lcsc.com/lcsc/1811141228_YAGEO-CC0402KRX7R8BB103_C327025.pdf"
"C107025","50V 220pF X7R ±10% 0402  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220pF","symbol:C0402","footprint:C0402","LCSC","C107025","YAGEO","CC0402KRX7R9BB221","C0402","220pF","50V","X7R","±10%","545399","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-CC0402KRX7R9BB221_C107025.pdf"
