"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Resistance","Power","Tolerance","Stock","Datasheet"
"C17888","250mW Thick Film Resistors 200V ±800ppm/℃ ±1% 0Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R1206","LCSC","C17888","UNI-ROYAL(Uniroyal Elec)","1206W4F0000T5E","C1206","0Ω","250mW","±1%","9982900","https://datasheet.lcsc.com/lcsc/2206010200_UNI-ROYAL-Uniroyal-Elec-1206W4F0000T5E_C17888.pdf"
"C4410","250mW Thick Film Resistors 200V ±1% 1kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R1206","LCSC","C4410","UNI-ROYAL(Uniroyal Elec)","1206W4F1001T5E","C1206","1kΩ","250mW","±1%","2184200","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-1206W4F1001T5E_C4410.pdf"
"C17902","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 10kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R1206","LCSC","C17902","UNI-ROYAL(Uniroyal Elec)","1206W4F1002T5E","C1206","10kΩ","250mW","±1%","2079900","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F1002T5E_C17902.pdf"
"C17936","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 4.7kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R1206","LCSC","C17936","UNI-ROYAL(Uniroyal Elec)","1206W4F4701T5E","C1206","4.7kΩ","250mW","±1%","1679300","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F4701T5E_C17936.pdf"
"C3017283","250mW Thick Film Resistors 200V ±1% 19.1kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","19K1","symbol:R0402","footprint:R1206","LCSC","C3017283","VO","SCR1206F19K1","C1206","19.1kΩ","250mW","±1%","1374600","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F19K1_C3017283.pdf"
"C3017285","250mW Thick Film Resistors 200V ±1% 14kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","14K","symbol:R0402","footprint:R1206","LCSC","C3017285","VO","SCR1206F14K","C1206","14kΩ","250mW","±1%","1191500","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F14K_C3017285.pdf"
"C17901","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 100Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R1206","LCSC","C17901","UNI-ROYAL(Uniroyal Elec)","1206W4F1000T5E","C1206","100Ω","250mW","±1%","1080400","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F1000T5E_C17901.pdf"
"C3016971","250mW Thick Film Resistors 200V ±1% 143kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","143K","symbol:R0402","footprint:R1206","LCSC","C3016971","VO","SCR1206F143K","C1206","143kΩ","250mW","±1%","976800","https://datasheet.lcsc.com/lcsc/2206021200_VO-SCR1206F143K_C3016971.pdf"
"C17903","250mW Thick Film Resistors 200V ±1% ±400ppm/℃ 10Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","10R","symbol:R0402","footprint:R1206","LCSC","C17903","UNI-ROYAL(Uniroyal Elec)","1206W4F100JT5E","C1206","10Ω","250mW","±1%","837800","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F100JT5E_C17903.pdf"
"C3017010","250mW Thick Film Resistors 200V ±1% 8.06kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","8K06","symbol:R0402","footprint:R1206","LCSC","C3017010","VO","SCR1206F8K06","C1206","8.06kΩ","250mW","±1%","574400","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F8K06_C3017010.pdf"
"C104604","250mW Thick Film Resistors 150V ±100ppm/℃ ±5% 1MΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1M","symbol:R0402","footprint:R1206","LCSC","C104604","RALEC","RTT06105JTP","C1206","1MΩ","250mW","±5%","505800","https://datasheet.lcsc.com/lcsc/2304140030_RALEC-RTT06105JTP_C104604.pdf"
"C19290","250mW Thick Film Resistors 200V ±5% 0Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R1206","LCSC","C19290","UNI-ROYAL(Uniroyal Elec)","1206W4J0000T5E","C1206","0Ω","250mW","±5%","504400","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4J0000T5E_C19290.pdf"
"C108081","250mW Thick Film Resistors 200V ±5% 0Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R1206","LCSC","C108081","YAGEO","RC1206JR-070RL","C1206","0Ω","250mW","±5%","499998","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206JR-070RL_C108081.pdf"
"C132649","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 10kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R1206","LCSC","C132649","YAGEO","RC1206FR-0710KL","C1206","10kΩ","250mW","±1%","456994","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206FR-0710KL_C132649.pdf"
"C25386","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 510Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","510R","symbol:R0402","footprint:R1206","LCSC","C25386","UNI-ROYAL(Uniroyal Elec)","1206W4J0511T5E","C1206","510Ω","250mW","±5%","428900","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0511T5E_C25386.pdf"
"C17927","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 1MΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1M","symbol:R0402","footprint:R1206","LCSC","C17927","UNI-ROYAL(Uniroyal Elec)","1206W4F1004T5E","C1206","1MΩ","250mW","±1%","396200","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F1004T5E_C17927.pdf"
"C3017278","250mW Thick Film Resistors 200V ±1% 3.65kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","3K65","symbol:R0402","footprint:R1206","LCSC","C3017278","VO","SCR1206F3K65","C1206","3.65kΩ","250mW","±1%","377900","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F3K65_C3017278.pdf"
"C17900","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 100kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R1206","LCSC","C17900","UNI-ROYAL(Uniroyal Elec)","1206W4F1003T5E","C1206","100kΩ","250mW","±1%","322500","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F1003T5E_C17900.pdf"
"C25373","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 30Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","30R","symbol:R0402","footprint:R1206","LCSC","C25373","UNI-ROYAL(Uniroyal Elec)","1206W4J0300T5E","C1206","30Ω","250mW","±5%","320200","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0300T5E_C25373.pdf"
"C3017007","250mW Thick Film Resistors 200V ±1% 6.2kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","6K2","symbol:R0402","footprint:R1206","LCSC","C3017007","VO","SCR1206F6K2","C1206","6.2kΩ","250mW","±1%","320400","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F6K2_C3017007.pdf"
"C17944","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 2kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","2K","symbol:R0402","footprint:R1206","LCSC","C17944","UNI-ROYAL(Uniroyal Elec)","1206W4F2001T5E","C1206","2kΩ","250mW","±1%","319200","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F2001T5E_C17944.pdf"
"C17928","250mW Thick Film Resistors 200V ±800ppm/℃ ±1% 1Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","1R","symbol:R0402","footprint:R1206","LCSC","C17928","UNI-ROYAL(Uniroyal Elec)","1206W4F100KT5E","C1206","1Ω","250mW","±1%","316800","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F100KT5E_C17928.pdf"
"C102267","250mW Thick Film Resistors 200V ±5% ±200ppm/℃ 100Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R1206","LCSC","C102267","LIZ Elec","CR1206J40101G","C1206","100Ω","250mW","±5%","306600","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR1206J40101G_C102267.pdf"
"C25334","250mW Thick Film Resistors 200V ±800ppm/℃ ±1% 100mΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","100mR","symbol:R0402","footprint:R1206","LCSC","C25334","UNI-ROYAL(Uniroyal Elec)","1206W4F100LT5E","C1206","100mΩ","250mW","±1%","286900","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4F100LT5E_C25334.pdf"
"C25349","250mW Thick Film Resistors 200V ±5% ±400ppm/℃ 10Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","10R","symbol:R0402","footprint:R1206","LCSC","C25349","UNI-ROYAL(Uniroyal Elec)","1206W4J0100T5E","C1206","10Ω","250mW","±5%","275800","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0100T5E_C25349.pdf"
"C275643","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 10MΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","10M","symbol:R0402","footprint:R1206","LCSC","C275643","YAGEO","RC1206FR-0710ML","C1206","10MΩ","250mW","±1%","271400","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206FR-0710ML_C275643.pdf"
"C137262","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 4.7kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R1206","LCSC","C137262","YAGEO","RC1206FR-074K7L","C1206","4.7kΩ","250mW","±1%","263397","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206FR-074K7L_C137262.pdf"
"C25361","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 200Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","200R","symbol:R0402","footprint:R1206","LCSC","C25361","UNI-ROYAL(Uniroyal Elec)","1206W4J0201T5E","C1206","200Ω","250mW","±5%","238800","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0201T5E_C25361.pdf"
"C114928","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 120Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","120R","symbol:R0402","footprint:R1206","LCSC","C114928","YAGEO","RC1206FR-07120RL","C1206","120Ω","250mW","±1%","225004","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206FR-07120RL_C114928.pdf"
"C131398","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 1kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R1206","LCSC","C131398","YAGEO","RC1206FR-071KL","C1206","1kΩ","250mW","±1%","223696","https://datasheet.lcsc.com/lcsc/1810231210_YAGEO-RC1206FR-071KL_C131398.pdf"
"C17909","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 120Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","120R","symbol:R0402","footprint:R1206","LCSC","C17909","UNI-ROYAL(Uniroyal Elec)","1206W4F1200T5E","C1206","120Ω","250mW","±1%","221900","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F1200T5E_C17909.pdf"
"C2907440","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 1kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R1206","LCSC","C2907440","FOJAN","FRC1206J102 TS","C1206","1kΩ","250mW","±5%","213300","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC1206J102-TS_C2907440.pdf"
"C17955","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 20Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","20R","symbol:R0402","footprint:R1206","LCSC","C17955","UNI-ROYAL(Uniroyal Elec)","1206W4F200JT5E","C1206","20Ω","250mW","±1%","213000","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F200JT5E_C17955.pdf"
"C3017279","250mW Thick Film Resistors 200V ±1% 1.78kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1K78","symbol:R0402","footprint:R1206","LCSC","C3017279","VO","SCR1206F1K78","C1206","1.78kΩ","250mW","±1%","202900","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F1K78_C3017279.pdf"
"C18012","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 3kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","3K","symbol:R0402","footprint:R1206","LCSC","C18012","UNI-ROYAL(Uniroyal Elec)","1206W4F3001T5E","C1206","3kΩ","250mW","±1%","191100","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F3001T5E_C18012.pdf"
"C17972","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 620kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","620K","symbol:R0402","footprint:R1206","LCSC","C17972","UNI-ROYAL(Uniroyal Elec)","1206W4F6203T5E","C1206","620kΩ","250mW","±1%","190600","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F6203T5E_C17972.pdf"
"C2907406","250mW Thick Film Resistors 200V ±5% 0Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","0R","symbol:R0402","footprint:R1206","LCSC","C2907406","FOJAN","FRC1206P000 TS","C1206","0Ω","250mW","±5%","189000","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC1206P000-TS_C2907406.pdf"
"C3017332","250mW Thick Film Resistors 200V ±1% 9.53kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","9K53","symbol:R0402","footprint:R1206","LCSC","C3017332","VO","SCR1206F9K53","C1206","9.53kΩ","250mW","±1%","178200","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F9K53_C3017332.pdf"
"C3017036","250mW Thick Film Resistors 200V ±1% 17.4kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","17K4","symbol:R0402","footprint:R1206","LCSC","C3017036","VO","SCR1206F17K4","C1206","17.4kΩ","250mW","±1%","168100","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F17K4_C3017036.pdf"
"C3016992","250mW Thick Film Resistors 200V ±1% 3.4kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","3K4","symbol:R0402","footprint:R1206","LCSC","C3016992","VO","SCR1206F3K4","C1206","3.4kΩ","250mW","±1%","168000","https://datasheet.lcsc.com/lcsc/2206021200_VO-SCR1206F3K4_C3016992.pdf"
"C19107","250mW Thick Film Resistors 200V ±800ppm/℃ ±1% 750mΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","750mR","symbol:R0402","footprint:R1206","LCSC","C19107","UNI-ROYAL(Uniroyal Elec)","1206W4F750LT5E","C1206","750mΩ","250mW","±1%","166500","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F750LT5E_C19107.pdf"
"C3016996","250mW Thick Film Resistors 200V ±1% 3.92kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","3K92","symbol:R0402","footprint:R1206","LCSC","C3016996","VO","SCR1206F3K92","C1206","3.92kΩ","250mW","±1%","163500","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F3K92_C3016996.pdf"
"C3018098","250mW Thick Film Resistors 200V ±5% 22MΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","22M","symbol:R0402","footprint:R1206","LCSC","C3018098","VO","SCR1206J22M","C1206","22MΩ","250mW","±5%","163300","https://datasheet.lcsc.com/lcsc/2205131745_VO-SCR1206J22M_C3018098.pdf"
"C2907423","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 10kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R1206","LCSC","C2907423","FOJAN","FRC1206J103 TS","C1206","10kΩ","250mW","±5%","161500","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC1206J103-TS_C2907423.pdf"
"C133543","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 2kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","2K","symbol:R0402","footprint:R1206","LCSC","C133543","YAGEO","RC1206FR-072KL","C1206","2kΩ","250mW","±1%","153799","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206FR-072KL_C133543.pdf"
"C25384","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 47Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","47R","symbol:R0402","footprint:R1206","LCSC","C25384","UNI-ROYAL(Uniroyal Elec)","1206W4J0470T5E","C1206","47Ω","250mW","±5%","152400","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0470T5E_C25384.pdf"
"C323244","250mW Thick Film Resistors 200V ±1% ±250ppm/℃ 1.96Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","1R96","symbol:R0402","footprint:R1206","LCSC","C323244","FH (Guangdong Fenghua Advanced Tech)","RS-06L1R96FT","C1206","1.96Ω","250mW","±1%","152300","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-RS-06L1R96FT_C323244.pdf"
"C114941","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 20Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","20R","symbol:R0402","footprint:R1206","LCSC","C114941","YAGEO","RC1206FR-0720RL","C1206","20Ω","250mW","±1%","149400","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206FR-0720RL_C114941.pdf"
"C1489","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 10kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","10K","symbol:R0402","footprint:R1206","LCSC","C1489","UNI-ROYAL(Uniroyal Elec)","1206W4J0103T5E","C1206","10kΩ","250mW","±5%","149200","https://datasheet.lcsc.com/lcsc/2206010230_UNI-ROYAL-Uniroyal-Elec-1206W4J0103T5E_C1489.pdf"
"C4502","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 470Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","470R","symbol:R0402","footprint:R1206","LCSC","C4502","UNI-ROYAL(Uniroyal Elec)","1206W4F4700T5E","C1206","470Ω","250mW","±1%","149000","https://datasheet.lcsc.com/lcsc/2206010216_UNI-ROYAL-Uniroyal-Elec-1206W4F4700T5E_C4502.pdf"
"C2907364","250mW Thick Film Resistors 200V ±1% ±200ppm/℃ 1.2Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","1R2","symbol:R0402","footprint:R1206","LCSC","C2907364","FOJAN","FRC1206F1R20TS","C1206","1.2Ω","250mW","±1%","148500","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC1206F1R20TS_C2907364.pdf"
"C114940","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 20kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","20K","symbol:R0402","footprint:R1206","LCSC","C114940","YAGEO","RC1206FR-0720KL","C1206","20kΩ","250mW","±1%","147500","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206FR-0720KL_C114940.pdf"
"C2907422","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 100Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R1206","LCSC","C2907422","FOJAN","FRC1206J101 TS","C1206","100Ω","250mW","±5%","143900","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC1206J101-TS_C2907422.pdf"
"C25378","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 390Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","390R","symbol:R0402","footprint:R1206","LCSC","C25378","UNI-ROYAL(Uniroyal Elec)","1206W4J0391T5E","C1206","390Ω","250mW","±5%","143700","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0391T5E_C25378.pdf"
"C3017315","250mW Thick Film Resistors 200V ±1% 12.7kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","12K7","symbol:R0402","footprint:R1206","LCSC","C3017315","VO","SCR1206F12K7","C1206","12.7kΩ","250mW","±1%","142800","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F12K7_C3017315.pdf"
"C26124","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 1MΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1M","symbol:R0402","footprint:R1206","LCSC","C26124","UNI-ROYAL(Uniroyal Elec)","1206W4J0105T5E","C1206","1MΩ","250mW","±5%","142200","https://datasheet.lcsc.com/lcsc/2206010030_UNI-ROYAL-Uniroyal-Elec-1206W4J0105T5E_C26124.pdf"
"C25340","250mW Thick Film Resistors 200V ±800ppm/℃ ±1% 500mΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","500mR","symbol:R0402","footprint:R1206","LCSC","C25340","UNI-ROYAL(Uniroyal Elec)","1206W4F500LT5E","C1206","500mΩ","250mW","±1%","140300","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4F500LT5E_C25340.pdf"
"C25362","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 20Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","20R","symbol:R0402","footprint:R1206","LCSC","C25362","UNI-ROYAL(Uniroyal Elec)","1206W4J0200T5E","C1206","20Ω","250mW","±5%","140200","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0200T5E_C25362.pdf"
"C26043","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 4.7kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","4K7","symbol:R0402","footprint:R1206","LCSC","C26043","UNI-ROYAL(Uniroyal Elec)","1206W4J0472T5E","C1206","4.7kΩ","250mW","±5%","140000","https://datasheet.lcsc.com/lcsc/2206010045_UNI-ROYAL-Uniroyal-Elec-1206W4J0472T5E_C26043.pdf"
"C2907466","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 2kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","2K","symbol:R0402","footprint:R1206","LCSC","C2907466","FOJAN","FRC1206J202 TS","C1206","2kΩ","250mW","±5%","133200","https://datasheet.lcsc.com/lcsc/2308241947_FOJAN-FRC1206J202-TS_C2907466.pdf"
"C113307","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 100Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R1206","LCSC","C113307","YAGEO","RC1206JR-07100RL","C1206","100Ω","250mW","±5%","132600","https://datasheet.lcsc.com/lcsc/2304140030_YAGEO-RC1206JR-07100RL_C113307.pdf"
"C17942","250mW Thick Film Resistors 200V ±1% ±200ppm/℃ 2Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","2R","symbol:R0402","footprint:R1206","LCSC","C17942","UNI-ROYAL(Uniroyal Elec)","1206W4F200KT5E","C1206","2Ω","250mW","±1%","130700","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F200KT5E_C17942.pdf"
"C1409","250mW Thick Film Resistors 200V ±5% ±200ppm/℃ 1Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","1R","symbol:R0402","footprint:R1206","LCSC","C1409","UNI-ROYAL(Uniroyal Elec)","1206W4J010JT5E","C1206","1Ω","250mW","±5%","128800","https://datasheet.lcsc.com/lcsc/2206010230_UNI-ROYAL-Uniroyal-Elec-1206W4J010JT5E_C1409.pdf"
"C17958","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 22Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R1206","LCSC","C17958","UNI-ROYAL(Uniroyal Elec)","1206W4F220JT5E","C1206","22Ω","250mW","±1%","127500","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F220JT5E_C17958.pdf"
"C25348","250mW Thick Film Resistors 200V ±5% ±200ppm/℃ 100Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","100R","symbol:R0402","footprint:R1206","LCSC","C25348","UNI-ROYAL(Uniroyal Elec)","1206W4J0101T5E","C1206","100Ω","250mW","±5%","124800","https://datasheet.lcsc.com/lcsc/2205311900_UNI-ROYAL-Uniroyal-Elec-1206W4J0101T5E_C25348.pdf"
"C1469","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 1kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","1K","symbol:R0402","footprint:R1206","LCSC","C1469","UNI-ROYAL(Uniroyal Elec)","1206W4J0102T5E","C1206","1kΩ","250mW","±5%","124300","https://datasheet.lcsc.com/lcsc/2206010230_UNI-ROYAL-Uniroyal-Elec-1206W4J0102T5E_C1469.pdf"
"C18019","250mW Thick Film Resistors 200V ±100ppm/℃ ±1% 51Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","51R","symbol:R0402","footprint:R1206","LCSC","C18019","UNI-ROYAL(Uniroyal Elec)","1206W4F510JT5E","C1206","51Ω","250mW","±1%","119300","https://datasheet.lcsc.com/lcsc/2206010145_UNI-ROYAL-Uniroyal-Elec-1206W4F510JT5E_C18019.pdf"
"C3017051","250mW Thick Film Resistors 200V ±1% 39.2kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","39K2","symbol:R0402","footprint:R1206","LCSC","C3017051","VO","SCR1206F39K2","C1206","39.2kΩ","250mW","±1%","114200","https://datasheet.lcsc.com/lcsc/2206021145_VO-SCR1206F39K2_C3017051.pdf"
"C25647","250mW Thick Film Resistors 200V ±100ppm/℃ ±5% 100kΩ 1206  Chip Resistor - Surface Mount ROHS","Resistor","100K","symbol:R0402","footprint:R1206","LCSC","C25647","UNI-ROYAL(Uniroyal Elec)","1206W4J0104T5E","C1206","100kΩ","250mW","±5%","113900","https://datasheet.lcsc.com/lcsc/2206010100_UNI-ROYAL-Uniroyal-Elec-1206W4J0104T5E_C25647.pdf"
"C102307","250mW Thick Film Resistors 200V ±5% ±200ppm/℃ 22Ω 1206  Chip Resistor - Surface Mount ROHS","Resistor","22R","symbol:R0402","footprint:R1206","LCSC","C102307","LIZ Elec","CR1206J40220G","C1206","22Ω","250mW","±5%","113600","https://datasheet.lcsc.com/lcsc/2304140030_LIZ-Elec-CR1206J40220G_C102307.pdf"
