"PartID","Description","Category","Value","Symbol","Footprint","Distributor","Distributor Part#","Manufacturer","Manufacturer Part#","Package","Capacitance","Voltage","Material","Tolerance","Stock","Datasheet"
"C84455","10V 100uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1210","LCSC","C84455","Murata Electronics","GRM32ER61A107ME20L","C1210","100uF","10V","X5R","±20%","69369","https://datasheet.lcsc.com/lcsc/1810250911_Murata-Electronics-GRM32ER61A107ME20L_C84455.pdf"
"C381466","100V 4.7uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1210","LCSC","C381466","PSA(Prosperity Dielectrics)","FS32X475K101EGG","C1210","4.7uF","100V","X7R","±10%","63845","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FS32X475K101EGG_C381466.pdf"
"C191180","6.3V 100uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1210","LCSC","C191180","Taiyo Yuden","JMK325BJ107MM-T","C1210","100uF","6.3V","X5R","±20%","60002","https://datasheet.lcsc.com/lcsc/2304140030_Taiyo-Yuden-JMK325BJ107MM-T_C191180.pdf"
"C77100","25V 10uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C77100","Murata Electronics","GRM32DR71E106KA12L","C1210","10uF","25V","X7R","±10%","55275","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM32DR71E106KA12L_C77100.pdf"
"C778721","35V 22uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C778721","Taiyo Yuden","GMK325BJ226MM-P","C1210","22uF","35V","X5R","±20%","54035","https://datasheet.lcsc.com/lcsc/2010302208_Taiyo-Yuden-GMK325BJ226MM-P_C778721.pdf"
"C2918502","50V 10uF X7R 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C2918502","Samwha Capacitor","CS3225X7R106K500NRL","C1210","10uF","50V","X7R","","51240","https://datasheet.lcsc.com/lcsc/2308151448_Samwha-Capacitor-CS3225X7R106K500NRL_C2918502.pdf"
"C2918510","16V 22uF X7R 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C2918510","Samwha Capacitor","CS3225X7R226K160NRL","C1210","22uF","16V","X7R","","49480","https://datasheet.lcsc.com/lcsc/2111172030_Samwha-Capacitor-CS3225X7R226K160NRL_C2918510.pdf"
"C19659","16V 22uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C19659","Samsung Electro-Mechanics","CL32A226KOJNNNE","C1210","22uF","16V","X5R","±10%","45290","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL32A226KOJNNNE_C19659.pdf"
"C153036","100V 2.2uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1210","LCSC","C153036","PSA(Prosperity Dielectrics)","FS32X225K101EGG","C1210","2.2uF","100V","X7R","±10%","43185","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FS32X225K101EGG_C153036.pdf"
"C393665","50V 1uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1uF","symbol:C0402","footprint:C1210","LCSC","C393665","YAGEO","CC1210KKX7R9BB105","C1210","1uF","50V","X7R","±10%","36300","https://datasheet.lcsc.com/lcsc/1912111437_YAGEO-CC1210KKX7R9BB105_C393665.pdf"
"C5189825","10V 47uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1210","LCSC","C5189825","Samwha Capacitor","CS3225X7R476K100NRL","C1210","47uF","10V","X7R","±10%","33000","https://datasheet.lcsc.com/lcsc/2210121101_Samwha-Capacitor-CS3225X7R476K100NRL_C5189825.pdf"
"C116808","50V 10uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C116808","FH (Guangdong Fenghua Advanced Tech)","1210B106K500NT","C1210","10uF","50V","X7R","±10%","32540","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1210B106K500NT_C116808.pdf"
"C5156756","100V 10uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C5156756","PSA(Prosperity Dielectrics)","FS32X106K101EGG","C1210","10uF","100V","X7R","±10%","30916","https://datasheet.lcsc.com/lcsc/2209061730_PSA-Prosperity-Dielectrics-FS32X106K101EGG_C5156756.pdf"
"C962231","100V 2.2uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1210","LCSC","C962231","FH (Guangdong Fenghua Advanced Tech)","1210B225K101NT","C1210","2.2uF","100V","X7R","±10%","30450","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1210B225K101NT_C962231.pdf"
"C92799","35V 10uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C92799","Taiyo Yuden","GMK325BJ106KN-T","C1210","10uF","35V","X5R","±10%","28580","https://datasheet.lcsc.com/lcsc/2211282300_Taiyo-Yuden-GMK325BJ106KN-T_C92799.pdf"
"C337485","50V 10uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C337485","Taiyo Yuden","UMK325AB7106KM-P","C1210","10uF","50V","X7R","±10%","27905","https://datasheet.lcsc.com/lcsc/2211282230_Taiyo-Yuden-UMK325AB7106KM-P_C337485.pdf"
"C7472977","10V 100uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1210","LCSC","C7472977","Chinocera","HGC1210R5107M100NSVK","C1210","100uF","10V","X5R","±20%","25365","https://datasheet.lcsc.com/lcsc/2403201122_Chinocera-HGC1210R5107M100NSVK_C7472977.pdf"
"C337451","25V 22uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C337451","Taiyo Yuden","TMK325B7226KM-PR","C1210","22uF","25V","X7R","±10%","24695","https://datasheet.lcsc.com/lcsc/2304140030_Taiyo-Yuden-TMK325B7226KM-PR_C337451.pdf"
"C880294","2kV 10nF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10nF","symbol:C0402","footprint:C1210","LCSC","C880294","FH (Guangdong Fenghua Advanced Tech)","1210B103K202NT","C1210","10nF","2kV","X7R","±10%","23805","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1210B103K202NT_C880294.pdf"
"C6120013","10V 100uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1210","LCSC","C6120013","HRE","CGA1210X5R107M100RT","C1210","100uF","10V","X5R","±20%","23550",""
"C342614","100V 4.7uF X7S ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1210","LCSC","C342614","TDK","C3225X7S2A475KT000N","C1210","4.7uF","100V","X7S","±10%","22060","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C3225X7S2A475KT000N_C342614.pdf"
"C88154","6.3V 100uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1210","LCSC","C88154","Murata Electronics","GRM32ER60J107ME20L","C1210","100uF","6.3V","X5R","±20%","19810","https://datasheet.lcsc.com/lcsc/1810250911_Murata-Electronics-GRM32ER60J107ME20L_C88154.pdf"
"C106104","500V 100nF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1210","LCSC","C106104","IHHEC(HOLY STONE ENTERPRISE CO., LTD)","C1210X104K501T","C1210","100nF","500V","X7R","±10%","19405","https://datasheet.lcsc.com/lcsc/2304140030_IHHEC-HOLY-STONE-ENTERPRISE-CO---LTD-C1210X104K501T_C106104.pdf"
"C400951","6.3V 220uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220uF","symbol:C0402","footprint:C1210","LCSC","C400951","Samsung Electro-Mechanics","CL32A227MQVNNNE","C1210","220uF","6.3V","X5R","±20%","18269","https://datasheet.lcsc.com/lcsc/2301301130_Samsung-Electro-Mechanics-CL32A227MQVNNNE_C400951.pdf"
"C84494","10V 47uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1210","LCSC","C84494","Murata Electronics","GRM32ER71A476KE15L","C1210","47uF","10V","X7R","±10%","17555","https://datasheet.lcsc.com/lcsc/1811071031_Murata-Electronics-GRM32ER71A476KE15L_C84494.pdf"
"C385983","100V 2.2uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1210","LCSC","C385983","Taiyo Yuden","HMK325B7225KM-P","C1210","2.2uF","100V","X7R","±10%","17115","https://datasheet.lcsc.com/lcsc/2304140030_Taiyo-Yuden-HMK325B7225KM-P_C385983.pdf"
"C2979983","100V 4.7uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1210","LCSC","C2979983","FH (Guangdong Fenghua Advanced Tech)","1210X475K101NT","C1210","4.7uF","100V","X5R","±10%","17070","https://datasheet.lcsc.com/lcsc/2203252253_FH--Guangdong-Fenghua-Advanced-Tech-1210X475K101NT_C2979983.pdf"
"C52306","25V 22uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C52306","Samsung Electro-Mechanics","CL32A226KAJNNNE","C1210","22uF","25V","X5R","±10%","16500","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL32A226KAJNNNE_C52306.pdf"
"C126612","50V 10uF X7S ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C126612","Murata Electronics","GCM32EC71H106KA03L","C1210","10uF","50V","X7S","±10%","15926","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GCM32EC71H106KA03L_C126612.pdf"
"C65428","25V 22uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C65428","Murata Electronics","GRM32ER61E226KE15L","C1210","22uF","25V","X5R","±10%","15321","https://datasheet.lcsc.com/lcsc/1810250907_Murata-Electronics-GRM32ER61E226KE15L_C65428.pdf"
"C170099","50V 4.7uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1210","LCSC","C170099","Samsung Electro-Mechanics","CL32B475KBUYNNE","C1210","4.7uF","50V","X7R","±10%","14595","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL32B475KBUYNNE_C170099.pdf"
"C337455","25V 22uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C337455","Taiyo Yuden","TMK325B7226KM-TR","C1210","22uF","25V","X7R","±10%","14470","https://datasheet.lcsc.com/lcsc/2304140030_Taiyo-Yuden-TMK325B7226KM-TR_C337455.pdf"
"C576517","100V 10uF X7S ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C576517","Murata Electronics","GRM32EC72A106KE05L","C1210","10uF","100V","X7S","±10%","14310","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM32EC72A106KE05L_C576517.pdf"
"C5204920","25V 22uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C5204920","FH (Guangdong Fenghua Advanced Tech)","1210B226K250NT","C1210","22uF","25V","X7R","±10%","13535",""
"C2918511","25V 22uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C2918511","Samwha Capacitor","CS3225X7R226K250NRL","C1210","22uF","25V","X7R","±10%","12590","https://datasheet.lcsc.com/lcsc/2111172030_Samwha-Capacitor-CS3225X7R226K250NRL_C2918511.pdf"
"C23742","10V 100uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1210","LCSC","C23742","Samsung Electro-Mechanics","CL32A107MPVNNNE","C1210","100uF","10V","X5R","±20%","12535","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL32A107MPVNNNE_C23742.pdf"
"C126618","50V 4.7uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","4.7uF","symbol:C0402","footprint:C1210","LCSC","C126618","Murata Electronics","GCM32ER71H475KA55L","C1210","4.7uF","50V","X7R","±10%","12370","https://datasheet.lcsc.com/lcsc/1912111437_Murata-Electronics-GCM32ER71H475KA55L_C126618.pdf"
"C162516","630V 6.8nF U2J ±5% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","6.8nF","symbol:C0402","footprint:C1210","LCSC","C162516","Murata Electronics","GRM32Q7U2J682JW31L","C1210","6.8nF","630V","U2J","±5%","12290","https://datasheet.lcsc.com/lcsc/1810250910_Murata-Electronics-GRM32Q7U2J682JW31L_C162516.pdf"
"C7432790","16V 100uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100uF","symbol:C0402","footprint:C1210","LCSC","C7432790","Chinocera","HGC1210R5107M160NSVK","C1210","100uF","16V","X5R","±20%","11737","https://datasheet.lcsc.com/lcsc/2403201122_Chinocera-HGC1210R5107M160NSVK_C7432790.pdf"
"C86054","100V 2.2uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1210","LCSC","C86054","Murata Electronics","GRM32ER72A225KA35L","C1210","2.2uF","100V","X7R","±10%","11440","https://datasheet.lcsc.com/lcsc/2304140030_Murata-Electronics-GRM32ER72A225KA35L_C86054.pdf"
"C386095","25V 10uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C386095","Taiyo Yuden","TMK325AB7106KMHPR","C1210","10uF","25V","X7R","±10%","11179","https://datasheet.lcsc.com/lcsc/2211282230_Taiyo-Yuden-TMK325AB7106KMHPR_C386095.pdf"
"C2836780","2kV 1nF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1210","LCSC","C2836780","FH (Guangdong Fenghua Advanced Tech)","1210B102K202NT","C1210","1nF","2kV","X7R","±10%","11040","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1210B102K202NT_C2836780.pdf"
"C1322392","630V 100nF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","100nF","symbol:C0402","footprint:C1210","LCSC","C1322392","FH (Guangdong Fenghua Advanced Tech)","1210B104K631NT","C1210","100nF","630V","X7R","±10%","11020","https://datasheet.lcsc.com/lcsc/2304140030_FH--Guangdong-Fenghua-Advanced-Tech-1210B104K631NT_C1322392.pdf"
"C920962","50V 10uF ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C920962","Samwha Capacitor","CS3225X7S106K500NRL","C1210","10uF","50V","-","±10%","10880",""
"C2835524","25V 22uF ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C2835524","SANYEAR","C1210X5R226K250NT","C1210","22uF","25V","-","±10%","10406","https://datasheet.lcsc.com/lcsc/2304140030_SANYEAR-C1210X5R226K250NT_C2835524.pdf"
"C380537","50V 10uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C380537","Samsung Electro-Mechanics","CL32A106KBJNNNE","C1210","10uF","50V","X5R","±10%","10115","https://datasheet.lcsc.com/lcsc/1912111437_Samsung-Electro-Mechanics-CL32A106KBJNNNE_C380537.pdf"
"C386167","50V 10uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C386167","Taiyo Yuden","UMK325AB7106KM-T","C1210","10uF","50V","X7R","±10%","9620","https://datasheet.lcsc.com/lcsc/2211282230_Taiyo-Yuden-UMK325AB7106KM-T_C386167.pdf"
"C55530","16V 22uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C55530","Samsung Electro-Mechanics","CL32B226KOJNNNE","C1210","22uF","16V","X7R","±10%","9605","https://datasheet.lcsc.com/lcsc/2304140030_Samsung-Electro-Mechanics-CL32B226KOJNNNE_C55530.pdf"
"C527380","2kV 1nF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","1nF","symbol:C0402","footprint:C1210","LCSC","C527380","YAGEO","CC1210KKX7RDBB102","C1210","1nF","2kV","X7R","±10%","9510","https://datasheet.lcsc.com/lcsc/2311211121_YAGEO-CC1210KKX7RDBB102_C527380.pdf"
"C76680","10V 47uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1210","LCSC","C76680","TDK","C3225X5R1A476MT000E","C1210","47uF","10V","X5R","±20%","9335","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C3225X5R1A476MT000E_C76680.pdf"
"C783006","50V 10uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C783006","Taiyo Yuden","UMK325BJ106KM-P","C1210","10uF","50V","X5R","±10%","8835","https://datasheet.lcsc.com/lcsc/2009180305_Taiyo-Yuden-UMK325BJ106KM-P_C783006.pdf"
"C469553","6.3V 220uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","220uF","symbol:C0402","footprint:C1210","LCSC","C469553","Murata Electronics","GRM32ER60J227ME05L","C1210","220uF","6.3V","X5R","±20%","8742","https://datasheet.lcsc.com/lcsc/1912241611_Murata-Electronics-GRM32ER60J227ME05L_C469553.pdf"
"C6120012","63V 10uF X5R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C6120012","HRE","CGA1210X5R106K630RT","C1210","10uF","63V","X5R","±10%","8585",""
"C6120020","25V 47uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","47uF","symbol:C0402","footprint:C1210","LCSC","C6120020","HRE","CGA1210X5R476M250RT","C1210","47uF","25V","X5R","±20%","7900","https://datasheet.lcsc.com/lcsc/2402180933_HRE-CGA1210X5R476M250RT_C6120020.pdf"
"C92775","100V 2.2uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","2.2uF","symbol:C0402","footprint:C1210","LCSC","C92775","Taiyo Yuden","HMK325B7225KN-T","C1210","2.2uF","100V","X7R","±10%","7625","https://datasheet.lcsc.com/lcsc/2211282300_Taiyo-Yuden-HMK325B7225KN-T_C92775.pdf"
"C319189","16V 10uF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","10uF","symbol:C0402","footprint:C1210","LCSC","C319189","TDK","C3225X7R1C106KT000N","C1210","10uF","16V","X7R","±10%","7365","https://datasheet.lcsc.com/lcsc/2304140030_TDK-C3225X7R1C106KT000N_C319189.pdf"
"C192761","250V 470nF X7R ±10% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","470nF","symbol:C0402","footprint:C1210","LCSC","C192761","PSA(Prosperity Dielectrics)","FM32X474K251EGG","C1210","470nF","250V","X7R","±10%","7310","https://datasheet.lcsc.com/lcsc/2304140030_PSA-Prosperity-Dielectrics-FM32X474K251EGG_C192761.pdf"
"C6120017","35V 22uF X5R ±20% 1210  Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS","Capacitor","22uF","symbol:C0402","footprint:C1210","LCSC","C6120017","HRE","CGA1210X5R226M350RT","C1210","22uF","35V","X5R","±20%","7130",""
